=1	=1	=1	=1	=1
8	1	.	-set	4
8	1	.	yo	6
8.	1	.	calm	5
8	1	.	down.	6
=12	=12	=12	=12	=12
16	.	.	.	1
16	0	3	You	6
8	1	.	look	5
8	1	.	ca-	6
8	0	.	-ble	4
8	1	.	guy	6
16	0	.	dunked	5
8	1	.	off	6
16	0	.	of	3
8	1	.	your	6
=13	=13	=13	=13	=13
8	1	.	crown.	1
8.	.	.	.	6
8	1	4	I	5
8	1	.	flow	6
8	1	.	like	4
8	1	.	smoke	6
8	1	.	out	5
16	0	.	a	6
=14	=14	=14	=14	=14
8	1	.	chim-	1
8	0	.	-ney	6
16	.	.	.	5
16	0	3	You	6
16	1	.	ne-	4
16	0	.	-ver	6
8	1	.	been	5
16	0	.	me	6
8	.	.	.	3
16	0	3	you	6
16	1	.	wa-	5
16	0	.	-nna	6
=15	=15	=15	=15	=15
16	1	.	rap	1
16	0	.	But	6
16	1	.	what	5
16	0	.	you're	6
16	1	.	ma-	4
16	0	.	-kin'	6
8	1	.	ain't	5
8	1	.	Hip	6
8	0	.	Hop	3
8	1	.	B.	6
8	.	.	.	5
=16	=16	=16	=16	=16
1	.	.	.	1
=17	=17	=17	=17	=17
8	1	4	Get	1
8	1	.	your	6
8	1	.	clothes	5
8	1	.	right	6
8	1	.	out	4
16	0	.	the	6
8	1	.	dry-	5
16	1	.	-er	6
8	.	.	.	3
=18	=18	=18	=18	=18
8	1	3	Put	1
16	1	.	ar-	6
16	0	.	-mor	5
8	1	.	.	6
8	1	.	up	4
8	1	.	on	6
16	0	.	your	5
8	1	.	ti-	6
16	1	.	-re	3
8	.	.	.	6
=19	=19	=19	=19	=19
8	1	3	Sport	1
8	0	.	that	6
4..	1	.	fresh	5
16	0	.	a-	6
16	1	.	-tti-	4
16	0	.	-re	6
16	.	.	.	5
16	0	3	to-	6
=20	=20	=20	=20	=20
16	1	.	-night	1
16	0	.	we	6
16	1	.	go-	5
16	0	.	-in'	6
8	1	.	out	4
16	1	1	set	6
16	0	.	the	5
8	1	.	town	6
16	0	.	on	3
8	1	.	fi-	6
16	1	.	-re	5
8	.	.	.	6
=21	=21	=21	=21	=21
4	.	.	.	1
8	1	4	Set	6
16	0	.	the	5
8	1	.	town	6
8	0	.	a-	4
16%5	1	.	-blaze	6
=22	=22	=22	=22	=22
8	.	.	.	1
16	1	3	go-	6
