=0	=0	=0	=0	=0
16	0	3	I'm	6.58496
8	1	.	bout	7.58496
16	0	.	my	5.58496
8	1	.	pa-	7.58496
16	0	.	-per	6.58496
4	.	.	yeah!	7.58496
16	1	3	Ni-	4.58496
16	0	.	-gga	7.58496
=7	=7	=7	=7	=7
8	1	.	I'm	2.58496
16	1	.	ser-	7.58496
16	0	.	-i-	6.58496
16	1	.	-ous	7.58496
16	0	.	I	5.58496
8	1	.	ain't	7.58496
16	1	.	play-	6.58496
16	0	.	-in'	7.58496
16	1	3	I'll	4.58496
16	0	.	em-	7.58496
16	1	.	-bed	6.58496
16	0	.	it	7.58496
16	1	.	in	5.58496
16	0	.	your	7.58496
=8	=8	=8	=8	=8
8	1	.	brain	2.58496
8	0	3	I'm	7.58496
8	1	.	off	6.58496
16	0	.	the	7.58496
8	1	.	chain	5.58496
16	.	.	.	7.58496
8	1	4	G	6.58496
8	0	.	U-	7.58496
8	1	.	-nit	4.58496
=9	=9	=9	=9	=9
8	.	.	.	2.58496
8	1	4	Next	7.58496
16	1	.	le-	6.58496
16	0	.	-vel	7.58496
8	1	.	now	5.58496
16	1	1	turn	7.58496
16	0	.	it	6.58496
16	1	.	up	7.58496
16	0	.	a	4.58496
8	1	.	notch	7.58496
8	.	.	.	6.58496
=10	=10	=10	=10	=10
16	1	3	Em	2.58496
16	0	.	and	7.58496
8	1	.	Dre	6.58496
8	1	.	sent	7.58496
16	1	.	me	5.58496
16	0	1	to	7.58496
16	1	.	tear	6.58496
8	0	.	up	7.58496
16	0	.	the	4.58496
8	1	.	spot	7.58496
16	.	.	.	6.58496
16	1	4	Front	7.58496
=11	=11	=11	=11	=11
16	0	.	on	2.58496
8	1	.	me	7.58496
8	1	1	oh	6.58496
8	1	.	no	7.58496
16	0	3	you	5.58496
16	1	.	know	7.58496
8	0	.	I'm	6.58496
8	1	1	lo-	7.58496
8	1	.	-co	4.58496
8	1	3	Hands	7.58496
=12	=12	=12	=12	=12
16	0	.	up	2.58496
16	1	.	on	7.58496
16	0	.	the	6.58496
8	1	.	dance	7.58496
8	1	.	floor	5.58496
16	1	3	o-	7.58496
8	0	.	-kay	6.58496
8	1	.	let's	7.58496
8.	1	.	go	4.58496
!!!OTL:Disco Inferno
!!!RTL:the Massacre
!!!RRD:2004/11/28
!!!RRM:Shady, Aftermath
!!!RC#:004142
!!!BPP:3
!!!BPD:2005/03/26
!!!COC:50 Cent
!!!COL:50 Cent
!!!COM:Curtis James Jackson III
!!!CDT:1975/07/06->2016/01/
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=0	=0	=0	=0	=0
2	.	.	.	2.58496
8	.	.	.	7.58496
16	1	3	When	6.58496
16	0	.	I	7.58496
16	1	.	pull	5.58496
16	0	.	up	7.58496
8	1	.	out	6.58496
=1	=1	=1	=1	=1
16	1	.	front	2.58496
16	0	1	you	7.58496
16	1	.	see	6.58496
16	0	.	the	7.58496
8	1	.	Benz	5.58496
8	1	.	on	7.58496
16	1	.	dubs	6.58496
16	.	.	.	7.58496
16	1	3	When	4.58496
16	0	.	I	7.58496
8	1	.	roll	6.58496
16	1	.	twen-	7.58496
16	0	.	-ty	5.58496
=2	=2	=2	=2	=2
16	1	.	deep	2.58496
16	0	1	it's	7.58496
16	1	.	twen-	6.58496
16	0	.	-ty	7.58496
